,play,situation,qtr,drive_num,pos_team,drive_plays,drive_yds,drive_time,down,yds_to_1st_down,field_pos,game_date,game_id,season,month,date_full,game_hour,stadium_city,away_team,home_team,away_team_final_score,home_team_final_score,game_week,yardline_100,passer,receiver,intended_receiver,pass_attempt,pass_comp,passing_yds,rusher,rush_yds,yds_gained_per_play,td,pass_td,rush_td,extra_point_attempt,extra_point_result,fg_attempt,fg_attempt_result,fg_attempt_distance,fg_kicker,kickoff_player,kickoff_yds,kickoff_returner,kickoff_ret_yds,punt,punt_td,punt_yds,punter,timeout,def_player_action,int,int_td,int_player,int_ret_yds,sack,sack_yds,fumble,fumble_td,fum_player,fum_force_player,fum_recov_player,fum_recov_team,penalty,penalty_type,penalty_yds,penalty_team,penalty_player
9660,Pass,"J. Erdmann pass complete to R. Frey for 17 yards to the FG38, 1ST DOWN VV (L. Achaintre).",2,11,Vienna Vikings,7,18,3:34,1st,10,VV45,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,55,J. Erdmann,R. Frey,R. Frey,1,1,17,,,17,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,L. Achaintre,0,0,,,0,,0,0,,,,,0,,0,,
9661,Pass,"J. Erdmann pass complete to A. Wegan for 9 yards to the FG29, out-of-bounds.",2,11,Vienna Vikings,7,18,3:34,1st,10,FG38,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,38,J. Erdmann,A. Wegan,A. Wegan,1,1,9,,,9,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9662,Pass,"J. Erdmann sacked for loss of 10 yards to the FG39 (K. Brauns,M. Sy).",2,11,Vienna Vikings,7,18,3:34,2nd,1,FG29,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,29,J. Erdmann,,,1,0,-10,,,-10,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,"K. Brauns,M. Sy",0,0,,,1,-10,0,0,,,,,0,,0,,
9663,Pass,J. Erdmann pass incomplete to R. Frey (K. Katz).,2,11,Vienna Vikings,7,18,3:34,3rd,11,FG39,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,39,J. Erdmann,,R. Frey,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,K. Katz,0,0,,,0,,0,0,,,,,0,,0,,
9664,Timeout,"Timeout Vienna Vikings, clock 02:08.",2,11,Vienna Vikings,7,18,3:34,4th,11,FG39,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,39,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,1,,0,0,,,0,,0,0,,,,,0,,0,,
9665,Pass,J. Erdmann pass incomplete to K. Linnainmaa (F. Lowery).,2,11,Vienna Vikings,7,18,3:34,4th,11,FG39,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,39,J. Erdmann,,K. Linnainmaa,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,F. Lowery,0,0,,,0,,0,0,,,,,0,,0,,
9666,Drive start,FRANKFURT GALAXY drive start at 02:05.,2,12,Frankfurt Galaxy,7,61,1:22,1st,10,FG39,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,61,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9667,Pass,J. Sullivan pass incomplete to M. Rutsch.,2,12,Frankfurt Galaxy,7,61,1:22,1st,10,FG39,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,61,J. Sullivan,,M. Rutsch.,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9668,Rush,"M. Rutsch rush for 13 yards to the VV48, 1ST DOWN FG (E. Edwards).",2,12,Frankfurt Galaxy,7,61,1:22,2nd,10,FG39,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,61,,,,0,0,,M. Rutsch,13,13,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,E. Edwards,0,0,,,0,,0,0,,,,,0,,0,,
9669,Rush,T. Fischbach rush for 4 yards to the VV44 (T. Schnurrer).,2,12,Frankfurt Galaxy,7,61,1:22,1st,10,VV48,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,48,,,,0,0,,T. Fischbach,4,4,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,T. Schnurrer,0,0,,,0,,0,0,,,,,0,,0,,
9670,Rush,"T. Fischbach rush for 14 yards to the VV30, 1ST DOWN FG (S. Wimmer).",2,12,Frankfurt Galaxy,7,61,1:22,2nd,6,VV44,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,44,,,,0,0,,T. Fischbach,14,14,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,S. Wimmer,0,0,,,0,,0,0,,,,,0,,0,,
9671,Rush,"T. Fischbach rush for 6 yards to the VV24 (F. Tartarotti,L. Balogh).",2,12,Frankfurt Galaxy,7,61,1:22,1st,10,VV30,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,30,,,,0,0,,T. Fischbach,6,6,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,"F. Tartarotti,L. Balogh",0,0,,,0,,0,0,,,,,0,,0,,
9672,Penalty,PENALTY FG Unnecessary Roughness 15 yards to the VV39.,2,12,Frankfurt Galaxy,7,61,1:22,2nd,4,VV24,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,24,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,1,Unnecessary Roughness,15,Frankfurt Galaxy,
9673,Down,2nd and 19.,2,12,Frankfurt Galaxy,7,61,1:22,2nd,19,VV39,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,39,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9674,Pass,"J. Sullivan pass complete to L. Regler for 8 yards to the VV31, out-of-bounds.",2,12,Frankfurt Galaxy,7,61,1:22,2nd,19,VV39,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,39,J. Sullivan,L. Regler,L. Regler,1,1,8,,,8,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9675,Pass,"J. Sullivan pass complete to R. Horn for 31 yards to the VV0, 1ST DOWN FG, TOUCHDOWN, clock 00:43.",2,12,Frankfurt Galaxy,7,61,1:22,3rd,11,VV31,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,31,J. Sullivan,R. Horn,R. Horn,1,1,31,,,31,1,1,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9676,Point after try,R. Rimmler kick attempt good.,2,12,Frankfurt Galaxy,7,61,1:22,1st,10,VV15,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,15,,,,0,0,,,,0,0,0,0,1,good,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9677,Kickoff,"R. Rimmler kickoff 70 yards to the VV0, touchback, VV ball on VV30.",2,12,Frankfurt Galaxy,7,61,1:22,1st,0,FG30,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,70,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,R. Rimmler,70,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9678,Drive start,VIENNA VIKINGS drive start at 00:43.,2,13,Vienna Vikings,2,-3,0:43,1st,10,VV30,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,70,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9679,Pass,"J. Erdmann pass incomplete to J. Bouah, PENALTY VV Offensive Holding (A. Milanovic) 10 yards to the VV20, NO PLAY.",2,13,Vienna Vikings,2,-3,0:43,1st,10,VV30,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,70,J. Erdmann,,"J. Bouah,",1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,A. Milanovic,0,0,,,0,,0,0,,,,,0,,0,,
9680,Pass,J. Erdmann pass incomplete to A. Wegan.,2,13,Vienna Vikings,2,-3,0:43,1st,20,VV20,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,80,J. Erdmann,,A. Wegan.,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9681,Rush,"A. Wegan rush for 7 yards to the VV27 (S. Silva Gomez,K. Brauns).",2,13,Vienna Vikings,2,-3,0:43,2nd,20,VV20,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,80,,,,0,0,,A. Wegan,7,7,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,"S. Silva Gomez,K. Brauns",0,0,,,0,,0,0,,,,,0,,0,,
9682,End of half,"End of half, clock 00:00.",2,13,Vienna Vikings,2,-3,0:43,3rd,13,VV27,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,73,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9683,Drive start,FRANKFURT GALAXY drive start at 14:55.,3,14,Frankfurt Galaxy,6,72,3:33,1st,10,FG28,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,72,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9684,Rush,T. Fischbach rush for 4 yards to the FG32 (M. Wappl).,3,14,Frankfurt Galaxy,6,72,3:33,1st,10,FG28,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,72,,,,0,0,,T. Fischbach,4,4,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,M. Wappl,0,0,,,0,,0,0,,,,,0,,0,,
9685,Pass,"J. Sullivan pass complete to N. Strahmann for 38 yards to the VV30, 1ST DOWN FG (N. Huszar).",3,14,Frankfurt Galaxy,6,72,3:33,2nd,6,FG32,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,68,J. Sullivan,N. Strahmann,N. Strahmann,1,1,38,,,38,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,N. Huszar,0,0,,,0,,0,0,,,,,0,,0,,
9686,Pass,J. Sullivan pass complete to M. Rutsch for 4 yards to the VV26 (P. Schachner).,3,14,Frankfurt Galaxy,6,72,3:33,1st,10,VV30,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,30,J. Sullivan,M. Rutsch,M. Rutsch,1,1,4,,,4,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,P. Schachner,0,0,,,0,,0,0,,,,,0,,0,,
9687,Rush,"T. Fischbach rush for 11 yards to the VV15, 1ST DOWN FG (L. Horvath).",3,14,Frankfurt Galaxy,6,72,3:33,2nd,6,VV26,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,26,,,,0,0,,T. Fischbach,11,11,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,L. Horvath,0,0,,,0,,0,0,,,,,0,,0,,
9688,Rush,T. Fischbach rush for 3 yards to the VV12 (L. Horvath).,3,14,Frankfurt Galaxy,6,72,3:33,1st,10,VV15,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,15,,,,0,0,,T. Fischbach,3,3,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,L. Horvath,0,0,,,0,,0,0,,,,,0,,0,,
9689,Pass,"J. Sullivan pass complete to L. Regler for 12 yards to the VV0, 1ST DOWN FG, TOUCHDOWN, clock 11:22, PENALTY VV Defensive Offside declined.",3,14,Frankfurt Galaxy,6,72,3:33,2nd,7,VV12,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,12,J. Sullivan,L. Regler,L. Regler,1,1,12,,,12,1,1,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9690,Point after try,R. Rimmler kick attempt good.,3,14,Frankfurt Galaxy,6,72,3:33,1st,10,VV15,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,15,,,,0,0,,,,0,0,0,0,1,good,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9691,Kickoff,"R. Rimmler kickoff 68 yards to the VV2, E. Edwards return 53 yards to the FG45 (R. Rimmler).",3,14,Frankfurt Galaxy,6,72,3:33,1st,0,FG30,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,70,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,R. Rimmler,68,E. Edwards,53,0,0,0,,0,R. Rimmler,0,0,,,0,,0,0,,,,,0,,0,,
9692,Drive start,VIENNA VIKINGS drive start at 11:11.,3,15,Vienna Vikings,5,0,2:18,1st,10,FG45,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,45,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9693,Rush,A. Wegan rush for 3 yards to the FG42 (D. Josiah).,3,15,Vienna Vikings,5,0,2:18,1st,10,FG45,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,45,,,,0,0,,A. Wegan,3,3,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,D. Josiah,0,0,,,0,,0,0,,,,,0,,0,,
9694,Pass,"J. Erdmann pass complete to K. Linnainmaa for 40 yards to the FG2, 1ST DOWN VV (F. Reuter).",3,15,Vienna Vikings,5,0,2:18,2nd,7,FG42,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,42,J. Erdmann,K. Linnainmaa,K. Linnainmaa,1,1,40,,,40,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,F. Reuter,0,0,,,0,,0,0,,,,,0,,0,,
9695,Timeout,"Timeout Frankfurt Galaxy, clock 10:30.",3,15,Vienna Vikings,5,0,2:18,1st,0,FG02,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,2,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,1,,0,0,,,0,,0,0,,,,,0,,0,,
9696,Pass,"J. Erdmann sacked for loss of 8 yards to the FG10 (K. Brauns,K. Maier).",3,15,Vienna Vikings,5,0,2:18,1st,0,FG02,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,2,J. Erdmann,,,1,0,-8,,,-8,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,"K. Brauns,K. Maier",0,0,,,1,-8,0,0,,,,,0,,0,,
9697,Rush,J. Erdmann rush for no gain to the FG10 (M. A. Hor).,3,15,Vienna Vikings,5,0,2:18,2nd,0,FG10,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,10,,,,0,0,,J. Erdmann,0,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,M. A. Hor,0,0,,,0,,0,0,,,,,0,,0,,
9698,Timeout,"Timeout Frankfurt Galaxy, clock 09:01.",3,15,Vienna Vikings,5,0,2:18,3rd,0,FG10,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,10,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,1,,0,0,,,0,,0,0,,,,,0,,0,,
9699,Pass,"J. Erdmann pass complete to F. Reisacher for 10 yards to the FG0, 1ST DOWN VV, TOUCHDOWN, clock 08:53.",3,15,Vienna Vikings,5,0,2:18,3rd,0,FG10,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,10,J. Erdmann,F. Reisacher,F. Reisacher,1,1,10,,,10,1,1,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9700,Ball spot,"VV ball on FG2, J. Erdmann pass attempt to F. Sudi good.",3,15,Vienna Vikings,5,0,2:18,1st,10,FG15,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,15,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9701,Kickoff,"B. Straight kickoff 55 yards to the FG15, N. Schumm return 23 yards to the FG38 (C. Kellner).",3,15,Vienna Vikings,5,0,2:18,1st,0,VV30,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,70,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,B. Straight,55,N. Schumm,23,0,0,0,,0,C. Kellner,0,0,,,0,,0,0,,,,,0,,0,,
9702,Drive start,FRANKFURT GALAXY drive start at 08:41.,3,16,Frankfurt Galaxy,8,32,4:31,1st,10,FG38,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,62,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9703,Rush,T. Fischbach rush for 2 yards to the FG40 (T. Schnurrer).,3,16,Frankfurt Galaxy,8,32,4:31,1st,10,FG38,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,62,,,,0,0,,T. Fischbach,2,2,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,T. Schnurrer,0,0,,,0,,0,0,,,,,0,,0,,
9704,Pass,J. Sullivan pass incomplete to T. Fischbach.,3,16,Frankfurt Galaxy,8,32,4:31,2nd,8,FG40,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,60,J. Sullivan,,T. Fischbach.,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9705,Pass,"J. Sullivan pass complete to N. Strahmann for 19 yards to the VV41, 1ST DOWN FG (B. Straight).",3,16,Frankfurt Galaxy,8,32,4:31,3rd,8,FG40,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,60,J. Sullivan,N. Strahmann,N. Strahmann,1,1,19,,,19,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,B. Straight,0,0,,,0,,0,0,,,,,0,,0,,
9706,Pass,"J. Sullivan pass complete to K. Mwamba for 15 yards to the VV26, 1ST DOWN FG (N. Huszar).",3,16,Frankfurt Galaxy,8,32,4:31,1st,10,VV41,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,41,J. Sullivan,K. Mwamba,K. Mwamba,1,1,15,,,15,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,N. Huszar,0,0,,,0,,0,0,,,,,0,,0,,
9707,Rush,T. Fischbach rush for 2 yards to the VV24 (D. Pozarek).,3,16,Frankfurt Galaxy,8,32,4:31,1st,10,VV26,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,26,,,,0,0,,T. Fischbach,2,2,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,D. Pozarek,0,0,,,0,,0,0,,,,,0,,0,,
9708,Pass,J. Sullivan pass complete to M. Rutsch for 4 yards to the VV20 (L. Horvath).,3,16,Frankfurt Galaxy,8,32,4:31,2nd,8,VV24,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,24,J. Sullivan,M. Rutsch,M. Rutsch,1,1,4,,,4,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,L. Horvath,0,0,,,0,,0,0,,,,,0,,0,,
9709,Penalty,PENALTY FG False Start (F. Atunlese) 5 yards to the VV25.,3,16,Frankfurt Galaxy,8,32,4:31,3rd,4,VV20,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,20,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,1,False Start,5,Frankfurt Galaxy,F. Atunlese
9710,Pass,J. Sullivan sacked for loss of 5 yards to the VV30 (M. Wappl).,3,16,Frankfurt Galaxy,8,32,4:31,3rd,9,VV25,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,25,J. Sullivan,,,1,0,-5,,,-5,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,M. Wappl,0,0,,,1,-5,0,0,,,,,0,,0,,
9711,Field goal attempt,"R. Rimmler field goal attempt from 48 GOOD, clock 04:10.",3,16,Frankfurt Galaxy,8,32,4:31,4th,14,VV30,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,30,,,,0,0,,,,0,0,0,0,0,nan,1,good,48,R. Rimmler,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9712,Kickoff,"R. Rimmler kickoff 68 yards to the VV2, E. Edwards return 25 yards to the VV27 (Z. Bendjabou).",3,16,Frankfurt Galaxy,8,32,4:31,1st,0,FG30,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,70,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,R. Rimmler,68,E. Edwards,25,0,0,0,,0,Z. Bendjabou,0,0,,,0,,0,0,,,,,0,,0,,
9713,Drive start,VIENNA VIKINGS drive start at 04:04.,3,17,Vienna Vikings,5,18,2:19,1st,10,VV27,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,73,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9714,Rush,"A. Wegan rush for 12 yards to the VV39, 1ST DOWN VV (F. Lowery).",3,17,Vienna Vikings,5,18,2:19,1st,10,VV27,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,73,,,,0,0,,A. Wegan,12,12,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,F. Lowery,0,0,,,0,,0,0,,,,,0,,0,,
9715,Pass,"J. Erdmann pass complete to R. Frey for 12 yards to the FG49, 1ST DOWN VV (S. Silva Gomez,F. Lowery).",3,17,Vienna Vikings,5,18,2:19,1st,10,VV39,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,61,J. Erdmann,R. Frey,R. Frey,1,1,12,,,12,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,"S. Silva Gomez,F. Lowery",0,0,,,0,,0,0,,,,,0,,0,,
